id,time_zone,quality_grade,license,url,sound_url,latitude,longitude,private_latitude,private_longitude,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
203879380,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/203879380,,25.6632633333,-100.3063883333,,,false,Gulf Coast Toad,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
203990589,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/203990589,,25.662895,-100.310525,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
205169528,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/205169528,,25.5296195756,-100.2792535722,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
205704449,Monterrey,research,,https://www.inaturalist.org/observations/205704449,,25.6626304799,-100.3093008997,,,false,Sapo de puntos rojos,Anaxyrus punctatus,Sapo de puntos rojos,Amphibia,64984
207708013,Monterrey,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/207708013,,25.54326362,-100.2713681697,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
209572071,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/209572071,,25.5568184,-100.2661465997,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
210466142,Monterrey,research,,https://www.inaturalist.org/observations/210466142,,25.5577990609,-100.2644999701,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
212828688,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/212828688,,25.6020691627,-100.2576973289,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
213696387,Monterrey,research,,https://www.inaturalist.org/observations/213696387,,25.7566107303,-100.2500711735,,,true,Sapo gigante,Rhinella horribilis,Sapo gigante,Amphibia,517119
213966408,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/213966408,,25.5387279997,-100.2745881997,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
216221709,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/216221709,,25.5387245997,-100.2746618,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
217571957,Monterrey,research,,https://www.inaturalist.org/observations/217571957,,25.5451726811,-100.2706442059,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
218718000,Monterrey,research,,https://www.inaturalist.org/observations/218718000,https://static.inaturalist.org/sounds/1063998.m4a?1716837672,25.539013604,-100.2146067041,,,false,Sapo gigante,Rhinella horribilis,Sapo gigante,Amphibia,517119
227327747,Monterrey,research,,https://www.inaturalist.org/observations/227327747,,25.5557137528,-100.265953576,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
227327964,Monterrey,research,,https://www.inaturalist.org/observations/227327964,,25.53872,-100.2748416667,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
229440255,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/229440255,,25.6734366039,-100.2821771801,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
230563855,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/230563855,,25.6038164398,-100.2587731058,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
233214819,Monterrey,research,,https://www.inaturalist.org/observations/233214819,,25.5429176087,-100.2710448403,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
234758469,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/234758469,,25.6446224789,-100.2775039779,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
236779740,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/236779740,,25.5300396997,-100.2787368997,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
236961627,Monterrey,research,,https://www.inaturalist.org/observations/236961627,,25.5308265683,-100.2779541014,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
237897675,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/237897675,,25.5486167734,-100.2709909473,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
238805925,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/238805925,,25.5383493706,-100.2740336582,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
239312077,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/239312077,,25.5475466667,-100.27047,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
239643624,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/239643624,,25.5520917258,-100.2690387593,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
239818319,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/239818319,,25.5395376578,-100.2735377848,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
241120993,Monterrey,research,CC0,https://www.inaturalist.org/observations/241120993,,25.5607383333,-100.2748033333,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
241134437,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/241134437,,25.54823,-100.27082,,,false,Gulf Coast Toad,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
241485778,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/241485778,,25.5486769,-100.2708415997,,,false,Rio Grande Leopard Frog,Lithobates berlandieri,Rana leopardo,Amphibia,65975
243271296,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/243271296,,25.5482470275,-100.2349132762,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
244188561,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/244188561,,25.5727922165,-100.2752017602,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
244360293,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/244360293,,25.5578366667,-100.280905,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
245279270,Monterrey,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/245279270,,25.5473833333,-100.27058,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
245332509,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/245332509,,25.5393733917,-100.2732792869,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
245524567,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/245524567,,25.5431426823,-100.2710279077,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
245611572,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/245611572,,25.6062135076,-100.2616539225,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
246383851,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/246383851,,25.5486276052,-100.270809643,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
247084031,Monterrey,research,,https://www.inaturalist.org/observations/247084031,,25.6068166667,-100.293245,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
247988587,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/247988587,,25.5783230875,-100.2653502459,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
248798318,Monterrey,research,,https://www.inaturalist.org/observations/248798318,,25.5747135077,-100.2565998025,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
248897578,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/248897578,,25.5290047997,-100.2800383997,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
249333904,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/249333904,,25.5398737522,-100.2732534707,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
249342825,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/249342825,,25.5388754493,-100.2737976238,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
249464009,Monterrey,research,,https://www.inaturalist.org/observations/249464009,,25.6791560727,-100.2838937938,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
251736464,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/251736464,,25.6641966667,-100.31897,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
251922135,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/251922135,,25.5435283333,-100.2711866667,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
252301992,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/252301992,,25.5434633333,-100.2712383333,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
252823626,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/252823626,,25.5312360519,-100.2780893857,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
253243369,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/253243369,,25.5410633333,-100.2721033333,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
253418714,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/253418714,,25.5485226402,-100.2707818151,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
254563709,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/254563709,,25.5438583333,-100.271095,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
255830038,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/255830038,,25.5486694444,-100.2709305556,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
256196316,Monterrey,research,,https://www.inaturalist.org/observations/256196316,,25.64876785,-100.30900065,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
257889313,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/257889313,,25.5367990021,-100.2811611607,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
257889314,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/257889314,,25.5366715882,-100.2803457692,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
259370399,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/259370399,,25.5498944379,-100.2704391629,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
259471083,Monterrey,research,,https://www.inaturalist.org/observations/259471083,,25.5397866667,-100.2739333333,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
261673026,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/261673026,,25.53858,-100.2747116667,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
261760559,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/261760559,,25.5431613753,-100.2710990939,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
262074627,Monterrey,research,,https://www.inaturalist.org/observations/262074627,,25.5561916667,-100.2656166667,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
263907451,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/263907451,,25.5750190002,-100.2561594173,,,false,Sapo nebuloso,Incilius nebulifer,Sapo nebuloso,Amphibia,65849
265247194,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/265247194,,25.5467938805,-100.2710218728,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
265582438,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/265582438,,25.5463262187,-100.2706788853,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
265582507,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/265582507,,25.5438817035,-100.2714211866,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
266440165,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/266440165,,25.5452581951,-100.2707790355,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
268020269,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/268020269,,25.5389155,-100.2747726,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
268020298,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/268020298,,25.5306731,-100.2781851997,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
278922608,Monterrey,research,,https://www.inaturalist.org/observations/278922608,,25.5312898908,-100.2789605409,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
278923435,Monterrey,research,,https://www.inaturalist.org/observations/278923435,,25.534538483,-100.2765066549,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
280711619,Monterrey,research,,https://www.inaturalist.org/observations/280711619,,25.5271466667,-100.2815633333,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
281028371,Monterrey,research,,https://www.inaturalist.org/observations/281028371,,25.5494827489,-100.2700861171,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
283194495,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/283194495,,25.5498943,-100.2704391,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
283839100,Monterrey,research,CC-BY-NC,https://www.inaturalist.org/observations/283839100,,25.5388616667,-100.2749366667,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
284064101,Monterrey,research,CC-BY,https://www.inaturalist.org/observations/284064101,,25.5437716667,-100.2711033333,,,false,Calates,Rheohyla miotympanum,Calates,Amphibia,554652
284623575,Monterrey,research,,https://www.inaturalist.org/observations/284623575,,25.5268533333,-100.281495,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
284636959,Monterrey,research,,https://www.inaturalist.org/observations/284636959,,25.526795,-100.281555,,,false,Small-eared Tree Frog,Rheohyla miotympanum,Calates,Amphibia,554652
