id,time_zone,quality_grade,license,url,sound_url,latitude,longitude,private_latitude,private_longitude,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
273496,Monterrey,research,,http://conabio.inaturalist.org/observations/273496,,25.720039,-100.31436,,,false,Águila pescadora,Pandion haliaetus,Águila Pescadora,Aves,116999
273599,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/273599,,25.537794,-100.27256,,,false,Chipe gorra rufa,Basileuterus rufifrons,Chipe Gorra Canela Común,Aves,10045
274338,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/274338,,25.544726,-100.271187,,,false,Rascador oliváceo,Arremonops rufivirgatus,Rascador oliváceo,Aves,10173
279552,Monterrey,research,,http://www.inaturalist.org/observations/279552,,25.720782,-100.313845,,,false,Bienteveo común,Pitangus sulphuratus,Luis Bienteveo,Aves,16956
279555,Monterrey,research,,http://www.inaturalist.org/observations/279555,,25.713358,-100.31363,,,false,Zambullidor pico grueso,Podilymbus podiceps,Zambullidor pico grueso,Aves,4246
279560,Monterrey,research,,http://www.inaturalist.org/observations/279560,,25.714806,-100.313727,,,false,Paloma ala blanca,Zenaida asiatica,Paloma Alas Blancas,Aves,3460
279563,Monterrey,research,,http://www.inaturalist.org/observations/279563,,25.71487,-100.313995,,,false,Mirlo pardo,Turdus grayi,Mirlo Café,Aves,12720
279565,Monterrey,research,,http://www.inaturalist.org/observations/279565,,25.714483,-100.313179,,,false,Piranga capucha roja,Piranga ludoviciana,Piranga capucha roja,Aves,9919
279567,Monterrey,research,,http://www.inaturalist.org/observations/279567,,25.713633,-100.313593,,,false,Carpintero chejé,Melanerpes aurifrons,Carpintero cheje,Aves,18167
279570,Monterrey,research,,http://www.inaturalist.org/observations/279570,,25.713743,-100.31319,,,false,Estornino pinto,Sturnus vulgaris,Estornino Pinto,Aves,14850
279573,Monterrey,research,,http://www.inaturalist.org/observations/279573,,25.714883,-100.314006,,,false,Vermilion Flycatcher,Pyrocephalus rubinus,Papamoscas cardenalito,Aves,16447
279603,Monterrey,research,,http://www.inaturalist.org/observations/279603,,25.555397,-100.26608,,,false,Cuitlacoche pico largo,Toxostoma longirostre,Cuicacoche pico largo,Aves,14895
279606,Monterrey,research,,http://www.inaturalist.org/observations/279606,,25.547448,-100.270736,,,false,Elegant Trogon,Trogon elegans,Coa Elegante,Aves,20781
279607,Monterrey,research,,http://www.inaturalist.org/observations/279607,,25.556272,-100.264921,,,false,Chachalaca vetula,Ortalis vetula,Chachalaca Oriental,Aves,2090
279610,Monterrey,research,,http://www.inaturalist.org/observations/279610,,25.55354,-100.267721,,,false,Paloma morada,Patagioenas flavirostris,Paloma morada,Aves,3117
279616,Monterrey,research,,http://www.inaturalist.org/observations/279616,,25.563593,-100.258677,,,false,Maullador gris,Dumetella carolinensis,Maullador gris,Aves,14995
279627,Monterrey,research,,http://www.inaturalist.org/observations/279627,,25.562675,-100.258956,,,false,Black-crested Titmouse,Baeolophus atricristatus,Carbonero cresta negra,Aves,13631
279629,Monterrey,research,,http://www.inaturalist.org/observations/279629,,25.548416,-100.270908,,,false,Carpintero bellotero,Melanerpes formicivorus,Carpintero bellotero,Aves,18209
279637,Monterrey,research,,http://www.inaturalist.org/observations/279637,,25.548416,-100.270951,,,false,Chipe gorra rufa,Basileuterus rufifrons,Chipe Gorra Canela Común,Aves,10045
279640,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/279640,,25.541512,-100.272388,,,false,Acorn Woodpecker,Melanerpes formicivorus,Carpintero bellotero,Aves,18209
279664,Monterrey,research,,http://www.inaturalist.org/observations/279664,,25.57342,-100.259653,,,false,Centzontle norteño,Mimus polyglottos,Centzontle norteño,Aves,14886
279894,Monterrey,research,,http://www.inaturalist.org/observations/279894,,25.548662,-100.27079,,,false,Mosquero cabezón degollado,Pachyramphus aglaiae,Cabezón Degollado,Aves,8671
280490,Monterrey,research,,http://www.inaturalist.org/observations/280490,,25.561204,-100.260329,,,false,Urraca americana verde,Cyanocorax yncas,Chara verde,Aves,8474
280506,Monterrey,research,,http://conabio.inaturalist.org/observations/280506,,25.548764,-100.270565,,,false,Papamoscas atigrado,Myiodynastes luteiventris,Papamoscas Rayado Común,Aves,16071
280510,Monterrey,research,,http://conabio.inaturalist.org/observations/280510,,25.573039,-100.259707,,,false,Chupasavia maculado,Sphyrapicus varius,Carpintero Moteado,Aves,18463
280527,Monterrey,research,,http://conabio.inaturalist.org/observations/280527,,25.56386,-100.258055,,,false,Pedrete corona clara,Nyctanassa violacea,Garza Nocturna Corona Clara,Aves,4999
280611,Monterrey,research,,http://conabio.inaturalist.org/observations/280611,,25.714329,-100.31208,,,false,Ferruginous Pygmy-Owl,Glaucidium brasilianum,Tecolote bajeño,Aves,19822
280617,Monterrey,research,,http://conabio.inaturalist.org/observations/280617,,25.714358,-100.31208,,,false,Carpintero chejé,Melanerpes aurifrons,Carpintero cheje,Aves,18167
280621,Monterrey,research,,http://conabio.inaturalist.org/observations/280621,,25.549417,-100.270575,,,false,Papamoscas rayado,Myiodynastes maculatus,Papamoscas Rayado Cheje,Aves,16063
282526,Monterrey,research,,http://conabio.inaturalist.org/observations/282526,,25.548127,-100.270591,,,false,Chipe gorra rufa,Basileuterus rufifrons,Chipe Gorra Canela Común,Aves,10045
283223,Monterrey,research,,http://conabio.inaturalist.org/observations/283223,,25.716366,-100.313855,,,false,Águila pescadora,Pandion haliaetus,Águila Pescadora,Aves,116999
319709,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/319709,,25.713466,-100.312622,,,false,Ferruginous Pygmy-Owl,Glaucidium brasilianum,Tecolote bajeño,Aves,19822
319742,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/319742,,25.713447,-100.312793,,,false,Carpintero chejé,Melanerpes aurifrons,Carpintero cheje,Aves,18167
394371,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/394371,,25.653258,-100.271688,,,false,Candelero americano,Himantopus mexicanus,Monjita Americana,Aves,4836
395338,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/395338,,25.65314,-100.271486,,,false,Ibis cara blanca,Plegadis chihi,Ibis Ojos Rojos,Aves,3759
400815,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/400815,,25.65314,-100.271438,,,false,Garceta tricolor (Egretta tricolor),Egretta tricolor,Garza Tricolor,Aves,4938
400817,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/400817,,25.653157,-100.271451,,,false,Green Heron,Butorides virescens,Garcita Verde,Aves,5020
411647,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/411647,,25.6252602471,-100.3914940718,,,true,Loro tamaulipeco,Amazona viridigenalis,Loro tamaulipeco,Aves,18976
415685,Central Time (US & Canada),research,CC-BY-NC,http://conabio.inaturalist.org/observations/415685,,25.601902,-100.283203,,,false,Domestic Duck,Anas platyrhynchos domesticus,Pato doméstico,Aves,236935
416578,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/416578,,25.549406,-100.270956,,,false,Chipe trepador (Mniotilta varia),Mniotilta varia,Chipe trepador,Aves,10286
424944,Central Time (US & Canada),research,CC-BY-NC,http://www.inaturalist.org/observations/424944,,25.4148867258,-100.2081024345,,,true,Pato real doméstico,Cairina moschata domestica,Pato real doméstico,Aves,204094
424945,Central Time (US & Canada),research,CC-BY-NC,http://www.inaturalist.org/observations/424945,,25.424166052,-100.2165863285,,,true,Domestic Muscovy Duck,Cairina moschata domestica,Pato real doméstico,Aves,204094
424946,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/424946,,25.653148,-100.271866,,,false,Chloroceryle americana,Chloroceryle americana,Martín pescador verde,Aves,2669
455234,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/455234,,25.543382,-100.271286,,,false,Acorn Woodpecker,Melanerpes formicivorus,Carpintero bellotero,Aves,18209
457717,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/457717,,25.652868,-100.271047,,,false,Pelícano blanco (Pelecanus erythrorhynchos),Pelecanus erythrorhynchos,Pelícano Blanco Americano,Aves,4334
461482,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/461482,,25.653213,-100.271707,,,false,Pelecanus erythrorhynchos,Pelecanus erythrorhynchos,Pelícano Blanco Americano,Aves,4334
461510,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/461510,,25.653123,-100.271536,,,false,Martín-pescador norteño (Megaceryle alcyon),Megaceryle alcyon,Martín pescador norteño,Aves,2548
461513,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/461513,,25.653242,-100.271653,,,false,Gallareta americana,Fulica americana,Gallareta americana,Aves,473
461531,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/461531,,25.652758,-100.270741,,,false,Northern Shoveler,Spatula clypeata,Pato cucharón norteño,Aves,558438
465685,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/465685,,25.652543,-100.27043,,,false,Green-winged Teal,Anas crecca,Cerceta Alas Verdes,Aves,6937
466697,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/466697,,25.6384301314,-100.3268996038,,,true,Cairina moschata,Cairina moschata,Pato real,Aves,7120
469759,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/469759,,25.568161,-100.258119,,,false,Plain Chachalaca,Ortalis vetula,Chachalaca Oriental,Aves,2090
471906,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/471906,,25.714956,-100.314881,,,false,Luis bienteveo (Pitangus sulphuratus),Pitangus sulphuratus,Luis Bienteveo,Aves,16956
482680,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/482680,,25.71643,-100.313601,,,false,Luis bienteveo (Pitangus sulphuratus),Pitangus sulphuratus,Luis Bienteveo,Aves,16956
503307,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/503307,,25.713062,-100.313386,,,false,Pinzón mexicano (Haemorhous mexicanus),Haemorhous mexicanus,Pinzón mexicano,Aves,199840
503309,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/503309,,25.712534,-100.314171,,,false,Carpintero cheje (Melanerpes aurifrons),Melanerpes aurifrons,Carpintero cheje,Aves,18167
504395,Monterrey,research,,http://conabio.inaturalist.org/observations/504395,,25.6664475977,-100.2114149427,,,true,Domestic Muscovy Duck,Cairina moschata domestica,Pato real doméstico,Aves,204094
504581,Monterrey,research,,http://conabio.inaturalist.org/observations/504581,,25.698001,-100.313707,,,false,House Finch,Haemorhous mexicanus,Pinzón mexicano,Aves,199840
506592,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/506592,,25.713382,-100.312809,,,false,Luis bienteveo (Pitangus sulphuratus),Pitangus sulphuratus,Luis Bienteveo,Aves,16956
506594,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/506594,,25.715121,-100.314405,,,false,Chipe trepador (Mniotilta varia),Mniotilta varia,Chipe trepador,Aves,10286
507615,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/507615,,25.715164,-100.314295,,,false,Perlita azulgris (Polioptila caerulea),Polioptila caerulea,Perlita Azulgris,Aves,7493
507620,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/507620,,25.71514,-100.314317,,,false,Ruby-crowned Kinglet,Corthylio calendula,Reyezuelo Matraquita,Aves,1289388
507645,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/507645,,25.715154,-100.314365,,,false,Chipe corona negra (Cardellina pusilla),Cardellina pusilla,Chipe corona negra,Aves,145276
507647,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/507647,,25.715105,-100.314413,,,false,Vireo anteojillo (Vireo solitarius),Vireo solitarius,Vireo anteojillo,Aves,17402
507649,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/507649,,25.715161,-100.314329,,,false,Paloma ala blanca (Zenaida asiatica),Zenaida asiatica,Paloma Alas Blancas,Aves,3460
507650,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/507650,,25.715096,-100.314413,,,false,Yellow-bellied Sapsucker,Sphyrapicus varius,Carpintero Moteado,Aves,18463
509402,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/509402,,25.714492,-100.314366,,,false,Sphyrapicus varius,Sphyrapicus varius,Carpintero Moteado,Aves,18463
509407,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/509407,,25.717431,-100.31471,,,false,Chipe coronado (Setophaga coronata),Setophaga coronata,Chipe rabadilla amarilla,Aves,145245
511834,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/511834,,25.6232561071,-100.3777004029,,,true,Amazona viridigenalis,Amazona viridigenalis,Loro tamaulipeco,Aves,18976
512068,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/512068,,25.676492,-100.350429,,,false,Great Kiskadee,Pitangus sulphuratus,Luis Bienteveo,Aves,16956
512431,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/512431,,25.6765,-100.350437,,,false,mirlo pardo,Turdus grayi,Mirlo Café,Aves,12720
514654,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/514654,,25.653012,-100.271396,,,false,Megaceryle alcyon,Megaceryle alcyon,Martín pescador norteño,Aves,2548
515250,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/515250,,25.71457,-100.315396,,,false,Golden-fronted Woodpecker,Melanerpes aurifrons,Carpintero cheje,Aves,18167
515743,Monterrey,research,,http://conabio.inaturalist.org/observations/515743,,25.6117095672,-100.267249611,,,true,Amazona viridigenalis,Amazona viridigenalis,Loro tamaulipeco,Aves,18976
516543,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/516543,,25.712714,-100.314624,,,false,Estornino pinto (Sturnus vulgaris),Sturnus vulgaris,Estornino Pinto,Aves,14850
516548,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/516548,,25.717431,-100.31471,,,false,paloma ala blanca,Zenaida asiatica,Paloma Alas Blancas,Aves,3460
516555,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/516555,,25.6202878442,-100.3154510476,,,true,Domestic Muscovy Duck,Cairina moschata domestica,Pato real doméstico,Aves,204094
516560,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/516560,,25.657505,-100.272391,,,false,Himantopus mexicanus,Himantopus mexicanus,Monjita Americana,Aves,4836
516564,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/516564,,25.657534,-100.272386,,,false,Egretta thula,Egretta thula,Garza dedos dorados,Aves,4940
518058,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/518058,,25.7497354102,-100.2840681517,,,true,Loro cachete amarillo,Amazona autumnalis,Loro Cachetes Amarillos,Aves,18990
518064,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/518064,,25.6335695146,-100.2581889351,,,true,Red-crowned Parrot,Amazona viridigenalis,Loro tamaulipeco,Aves,18976
521491,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/521491,,25.7508738113,-100.3370086559,,,true,Red-lored Parrot,Amazona autumnalis,Loro Cachetes Amarillos,Aves,18990
522367,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/522367,,25.657014,-100.272844,,,false,Ardea alba,Ardea alba,Garza blanca,Aves,144455
522370,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/522370,,25.657139,-100.272716,,,false,White-faced Ibis,Plegadis chihi,Ibis Ojos Rojos,Aves,3759
529848,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/529848,,25.714028,-100.313937,,,false,carpintero de frente dorada,Melanerpes aurifrons,Carpintero cheje,Aves,18167
546719,Monterrey,research,,http://conabio.inaturalist.org/observations/546719,,25.680424,-100.325316,,,false,House Finch,Haemorhous mexicanus,Pinzón mexicano,Aves,199840
546728,Monterrey,research,,http://conabio.inaturalist.org/observations/546728,,25.67783,-100.325754,,,false,Zenaida asiatica,Zenaida asiatica,Paloma Alas Blancas,Aves,3460
586420,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/586420,,25.7043351672,-100.3689307325,,,true,Psittacara holochlorus,Psittacara holochlorus,Perico Mexicano,Aves,979922
605288,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/605288,,25.714183,-100.314795,,,false,Clay-colored Thrush,Turdus grayi,Mirlo Café,Aves,12720
605306,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/605306,,25.713951,-100.31368,,,false,Columbina inca,Columbina inca,Tortolita Cola Larga,Aves,3544
605316,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/605316,,25.713023,-100.314881,,,false,Golondrina tijereta,Hirundo rustica,Golondrina tijereta,Aves,11901
605324,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/605324,,25.715188,-100.31428,,,false,Western Tanager,Piranga ludoviciana,Piranga capucha roja,Aves,9919
607967,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/607967,,25.712482,-100.314881,,,false,Geai vert,Cyanocorax yncas,Chara verde,Aves,8474
607968,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/607968,,25.6216424398,-100.2341846948,,,true,Psittacara holochlorus,Psittacara holochlorus,Perico Mexicano,Aves,979922
613334,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/613334,,25.653184,-100.271653,,,false,tordo sargento,Agelaius phoeniceus,Tordo sargento,Aves,9744
613336,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/613336,,25.652893,-100.271245,,,false,Zanate mexicano,Quiscalus mexicanus,Zanate mayor,Aves,9607
613366,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/613366,,25.71457,-100.314109,,,false,Cedar Waxwing,Bombycilla cedrorum,Chinito,Aves,7428
613380,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/613380,,25.714106,-100.314624,,,false,Chipe coronado,Setophaga coronata,Chipe rabadilla amarilla,Aves,145245
613409,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/613409,,25.712559,-100.314452,,,false,White-winged Dove,Zenaida asiatica,Paloma Alas Blancas,Aves,3460
613478,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/613478,,25.715033,-100.315396,,,false,Carpintero cheje,Melanerpes aurifrons,Carpintero cheje,Aves,18167
617392,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/617392,,25.714801,-100.314366,,,false,Nashville Warbler,Leiothlypis ruficapilla,Chipe Cabeza Gris,Aves,979753
632102,Monterrey,research,,http://conabio.inaturalist.org/observations/632102,,25.669485792,-100.3022413452,,,true,Loro Cachetes Amarillos,Amazona autumnalis,Loro Cachetes Amarillos,Aves,18990
637442,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/637442,,25.664111,-100.31551,,,false,Ibis Ojos Rojos,Plegadis chihi,Ibis Ojos Rojos,Aves,3759
647812,Monterrey,research,,http://conabio.inaturalist.org/observations/647812,,25.711688,-100.356395,,,false,Broad-billed Hummingbird,Cynanthus latirostris,Colibrí pico ancho norteño,Aves,6141
648503,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648503,,25.71353,-100.313576,,,false,Carpintero cheje (Melanerpes aurifrons),Melanerpes aurifrons,Carpintero cheje,Aves,18167
648542,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648542,,25.714117,-100.313517,,,false,Cedar Waxwing,Bombycilla cedrorum,Chinito,Aves,7428
648545,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648545,,25.714593,-100.313791,,,false,Great Kiskadee,Pitangus sulphuratus,Luis Bienteveo,Aves,16956
648546,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648546,,25.714864,-100.314435,,,false,Yellow-rumped Warbler,Setophaga coronata,Chipe rabadilla amarilla,Aves,145245
648585,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648585,,25.71455,-100.313937,,,false,White-winged Dove,Zenaida asiatica,Paloma Alas Blancas,Aves,3460
648603,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648603,,25.713266,-100.313324,,,false,Zanate mexicano (Quiscalus mexicanus),Quiscalus mexicanus,Zanate mayor,Aves,9607
648615,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648615,,25.713527,-100.313839,,,false,Clay-colored Thrush,Turdus grayi,Mirlo Café,Aves,12720
648631,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648631,,25.714929,-100.313528,,,false,Tórtola cola larga (Columbina inca),Columbina inca,Tortolita Cola Larga,Aves,3544
648643,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/648643,,25.714097,-100.313185,,,false,Western Tanager,Piranga ludoviciana,Piranga capucha roja,Aves,9919
688409,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/688409,,25.542848,-100.271176,,,false,Basileuterus rufifrons,Basileuterus rufifrons,Chipe Gorra Canela Común,Aves,10045
688412,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/688412,,25.542848,-100.271176,,,false,Audubon's Oriole,Icterus graduacauda,Calandria Capucha Negra,Aves,9328
714763,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/714763,,25.568311,-100.258036,,,false,Chachalaca vetula,Ortalis vetula,Chachalaca Oriental,Aves,2090
714781,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/714781,,25.544051,-100.271761,,,false,Melanerpes formicivorus,Melanerpes formicivorus,Carpintero bellotero,Aves,18209
715864,Monterrey,research,,http://conabio.inaturalist.org/observations/715864,,25.541512,-100.267239,,,false,Spot-breasted Wren,Pheugopedius maculipectus,Saltapared Moteado,Aves,144864
752500,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/752500,,25.664313,-100.32128,,,false,Charadrius vociferus,Charadrius vociferus,Chorlo tildío,Aves,4793
752501,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/752501,,25.664553,-100.31944,,,false,Sayornis nigricans,Sayornis nigricans,Papamoscas negro,Aves,17013
752505,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/752505,,25.664564,-100.319155,,,false,Quiscalus mexicanus,Quiscalus mexicanus,Zanate mayor,Aves,9607
752508,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/752508,,25.664602,-100.319515,,,false,Paloma doméstica,Columba livia domestica,Paloma Doméstica,Aves,122767
752510,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/752510,,25.664757,-100.320609,,,false,zenaida macroura,Zenaida macroura,Huilota Común,Aves,3454
752514,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/752514,,25.664787,-100.320719,,,false,Egretta thula,Egretta thula,Garza dedos dorados,Aves,4940
762342,Monterrey,research,,http://conabio.inaturalist.org/observations/762342,,25.706661,-100.360864,,,false,Paloma ala blanca,Zenaida asiatica,Paloma Alas Blancas,Aves,3460
762344,Monterrey,research,,http://conabio.inaturalist.org/observations/762344,,25.706661,-100.360864,,,false,Paloma doméstica,Columba livia domestica,Paloma Doméstica,Aves,122767
762347,Monterrey,research,,http://conabio.inaturalist.org/observations/762347,,25.706661,-100.360864,,,false,Carpodacus mexicanus,Haemorhous mexicanus,Pinzón mexicano,Aves,199840
762348,Monterrey,research,,http://conabio.inaturalist.org/observations/762348,,25.6770447701,-100.2281596572,,,true,Psittacara holochlorus,Psittacara holochlorus,Perico Mexicano,Aves,979922
762352,Monterrey,research,,http://conabio.inaturalist.org/observations/762352,,25.706661,-100.360864,,,false,Northern mockingbird,Mimus polyglottos,Centzontle norteño,Aves,14886
790774,Monterrey,research,CC-BY-NC-SA,http://conabio.inaturalist.org/observations/790774,,25.6830106501,-100.3340564496,,,true,Psittacara holochlorus,Psittacara holochlorus,Perico Mexicano,Aves,979922
793512,Mexico City,research,CC-BY-NC,http://conabio.inaturalist.org/observations/793512,,25.686614,-100.316113,,,false,Paloma ala blanca,Zenaida asiatica,Paloma Alas Blancas,Aves,3460
815782,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/815782,,25.599289,-100.257879,,,false,Nycticorax violaceus,Nyctanassa violacea,Garza Nocturna Corona Clara,Aves,4999
828564,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/828564,,25.714106,-100.314366,,,false,Tirano pálido,Tyrannus verticalis,Tirano pálido,Aves,16791
853321,Monterrey,research,,http://conabio.inaturalist.org/observations/853321,,25.665821,-100.344293,,,false,Buteo albonotatus,Buteo albonotatus,Aguililla aura,Aves,5180
868788,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/868788,,25.544683,-100.270573,,,false,Micrastur semitorquatus,Micrastur semitorquatus,Halcón Selvático de Collar,Aves,4698
868874,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/868874,,25.549868,-100.270147,,,false,Icterus graduacauda,Icterus graduacauda,Calandria Capucha Negra,Aves,9328
868986,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/868986,,25.548246,-100.270811,,,false,Basileuterus rufifrons,Basileuterus rufifrons,Chipe Gorra Canela Común,Aves,10045
868988,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/868988,,25.545872,-100.270693,,,false,Melanerpes formicivorus,Melanerpes formicivorus,Carpintero bellotero,Aves,18209
869006,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/869006,,25.54878,-100.270366,,,false,Ferruginous Pygmy-Owl,Glaucidium brasilianum,Tecolote bajeño,Aves,19822
876711,Monterrey,research,CC-BY-NC,http://www.inaturalist.org/observations/876711,,25.645888482,-100.218342564,,,true,Psittacara holochlorus,Psittacara holochlorus,Perico Mexicano,Aves,979922
912880,Monterrey,research,CC-BY-NC,http://conabio.inaturalist.org/observations/912880,,25.65329,-100.271696,,,false,Sayornis nigricans,Sayornis nigricans,Papamoscas negro,Aves,17013
916556,Mexico City,research,CC-BY-NC,http://conabio.inaturalist.org/observations/916556,,25.65191,-100.288101,,,false,Great-tailed Grackle,Quiscalus mexicanus,Zanate mayor,Aves,9607
916557,Mexico City,research,CC-BY-NC,http://conabio.inaturalist.org/observations/916557,,25.65191,-100.288101,,,false,Great-tailed Grackle,Quiscalus mexicanus,Zanate mayor,Aves,9607
916600,Mexico City,research,CC-BY-NC,http://conabio.inaturalist.org/observations/916600,,25.651565,-100.28954,,,false,House Sparrow,Passer domesticus,Gorrión Doméstico,Aves,13858
1020637,Mexico City,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1020637,,25.651565,-100.28954,,,false,Zanate mexicano,Quiscalus mexicanus,Zanate mayor,Aves,9607
1031349,Mexico City,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1031349,,25.649883,-100.291336,,,false,Zanate mexicano,Quiscalus mexicanus,Zanate mayor,Aves,9607
1057753,Hawaii,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1057753,,25.651933,-100.289461,,,false,Feral Pigeon,Columba livia domestica,Paloma Doméstica,Aves,122767
1066719,Mexico City,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1066719,,25.651565,-100.28954,,,false,Tórtola cola larga,Columbina inca,Tortolita Cola Larga,Aves,3544
1092078,Central Time (US & Canada),research,,http://conabio.inaturalist.org/observations/1092078,,25.669754,-100.325315,,,false,Zone-tailed Hawk,Buteo albonotatus,Aguililla aura,Aves,5180
